"","mean","sd","lci","lqrt","med","uqrt","uci","Rhat","n.eff","overlap0","f","node"
"n[3,1,9]",31717.4639848615,19944.2686864193,9498.78976222566,18525.2261861365,26689.5658110263,38849.8897887561,85596.0143383043,1.01197730141619,269,0,1,"n[3,1,9]"
"n[4,1,9]",565.846817185243,1853.32388632143,0.499704208695469,28.9603308300289,132.017646820924,478.595722021003,3782.82556615928,1.11996178258742,899,0,1,"n[4,1,9]"
"n[5,1,9]",35666.8825820857,22833.8185536252,9952.22865865345,20434.1147146333,30203.1803865578,44003.5142328632,93690.5648811558,1.00305371303989,1398,0,1,"n[5,1,9]"
"n[6,1,9]",1173.41649681337,1338.95962106819,43.3376327653447,324.844478136952,746.03255010498,1540.02354132711,4754.24607377044,1.00576094118111,585,0,1,"n[6,1,9]"
"n[7,1,9]",7112.52141839167,6718.64869163786,1024.15562871001,3061.5400642706,5285.20943720374,8966.11408348594,23688.5369260359,1.00538217963575,847,0,1,"n[7,1,9]"
"n[8,1,9]",516.160974746924,2448.78429951159,0.0515251502831608,8.35662465140243,63.0075043075051,321.832824454948,3676.71167814492,1.09347732841336,548,0,1,"n[8,1,9]"
"n[9,1,9]",289.937717475071,1176.86200308701,0.0662275129852731,8.9724165494262,54.8582529393283,233.631476423824,1980.80541213323,1.07287172827042,6897,0,1,"n[9,1,9]"
"n[10,1,9]",4511.94321753683,3055.55534968858,1023.44877341206,2429.93401690183,3768.85768604652,5690.57430155389,12256.6888450563,1.00152840829241,1413,0,1,"n[10,1,9]"
"n[11,1,9]",313.030271777638,624.036037109896,0.295840718829053,21.4113910025982,99.5885733186984,340.792208301762,1882.74018029097,1.00499336926262,2665,0,1,"n[11,1,9]"
"n[12,1,9]",630.318544692384,755.235976638683,26.4504129672698,171.597977560322,389.97352485694,810.462641888547,2673.29613317773,1.00141129903888,2180,0,1,"n[12,1,9]"
"n[13,1,9]",1463.91587152959,1650.34978454242,70.3833391269423,433.701694199579,938.983115590987,1902.8105650374,5864.04633088005,1.00149406868949,3613,0,1,"n[13,1,9]"
"n[1,2,9]",4717.5306923879,5147.4173656635,367.525502714472,1619.74886985104,3163.555595039,5963.350165275,18370.162324814,1.00143241860212,3750,0,1,"n[1,2,9]"
"n[2,2,9]",860.448221043677,2901.28196317927,0.642688357374507,39.2589396404672,188.273418889633,709.85391104113,5840.16265629365,1.00109543894616,11164,0,1,"n[2,2,9]"
"n[3,2,9]",76243.7859292679,71090.6921707316,13277.4153249624,33366.043560057,55653.1474801724,93265.2409741493,261299.138166807,1.02604695496195,146,0,1,"n[3,2,9]"
"n[4,2,9]",1500.28238886074,8691.57919886613,0.315171738690503,28.6415956140774,181.828444367697,856.075449235571,10280.2536039641,1.05645477473926,5516,0,1,"n[4,2,9]"
"n[5,2,9]",32199.4738456697,32613.691632749,4140.28164027519,12953.5924958081,22800.4362515656,40264.3124499176,114280.478374626,1.00559786097819,810,0,1,"n[5,2,9]"
"n[6,2,9]",881.462465135984,2058.49965263694,0.197188403302413,27.8750475230754,182.862936651783,787.802285761368,6197.72304147886,1.00992348229405,2325,0,1,"n[6,2,9]"
"n[7,2,9]",27822.948826962,37524.594225326,2120.4157420119,8209.72630111811,16459.7447650597,32616.6836098472,124669.606574967,1.00964310380537,425,0,1,"n[7,2,9]"
"n[8,2,9]",2533.21129773895,13554.9732209498,0.10262432550345,23.7821193345573,205.212701828962,1213.59259428548,18511.2965180185,1.00674269580913,11148,0,1,"n[8,2,9]"
"n[9,2,9]",1042.33436203831,4804.2666885486,0.141889498281792,23.6939224611163,155.373251155326,678.170939008964,7197.12186050389,1.01469572366364,15000,0,1,"n[9,2,9]"
"n[10,2,9]",18436.1231139099,15055.5513370775,3209.73888385812,8562.84329058575,14373.8175930967,23385.8687509854,58070.7465362871,1.01291323833832,368,0,1,"n[10,2,9]"
"n[11,2,9]",6772.70898071206,8798.99375079499,396.449819252622,1981.83914333704,4176.29100918224,8268.67386761192,28557.055785391,1.00769847249937,1583,0,1,"n[11,2,9]"
"n[12,2,9]",162.758377280805,531.447323873441,0.0874373557807948,4.77652806715059,26.6133956311805,116.64190872724,1178.08470464407,1.01792043244591,9687,0,1,"n[12,2,9]"
"n[13,2,9]",1981.47282367553,3616.51860865589,6.81828699596587,192.394316510104,735.379998176714,2246.18745889342,11849.1684975469,1.00074883942879,2983,0,1,"n[13,2,9]"
"n[1,3,9]",6740.44764304411,10277.0494397784,173.470372042363,1444.20080630186,3516.53471963785,8033.42543244371,32454.3755225097,1.00815090254563,1601,0,1,"n[1,3,9]"
"n[2,3,9]",3694.61438582095,12975.4998932606,2.92556032665791,125.186228822132,628.914318891604,2680.18153455909,24530.0258611278,1.00038981163965,15000,0,1,"n[2,3,9]"
"n[3,3,9]",65977.1400549372,83424.563875985,5934.56851529305,21770.7902954553,42263.4732635694,79011.7052845181,262641.843252941,1.00198359826287,1153,0,1,"n[3,3,9]"
"n[4,3,9]",5811.97897802788,32622.2525624832,1.58875695491143,117.676354330277,664.464607564456,3030.16875477197,39463.1867922383,1.1328125052142,1250,0,1,"n[4,3,9]"
"n[5,3,9]",38123.3652024779,56925.2049285532,1728.54429293188,9458.95599853582,21051.6056047946,44926.7008630126,177011.680339038,1.00444028960543,8608,0,1,"n[5,3,9]"
"n[6,3,9]",2978.06392827289,9661.31448209467,0.246013061037725,42.8126947028428,369.144087478869,2115.95510319,22662.4512318938,1.00419041261615,15000,0,1,"n[6,3,9]"
"n[7,3,9]",49416.2736639258,91995.5554040443,937.564597311931,7565.82975641771,20989.5348524985,54088.1826797359,273285.262677026,1.00146776999657,2383,0,1,"n[7,3,9]"
"n[8,3,9]",9018.56461598513,62694.1743032315,0.118027712048743,36.2653880543478,371.265753542127,2692.17009555408,66961.4418788229,1.07346847311199,2324,0,1,"n[8,3,9]"
"n[9,3,9]",4153.32179181324,34340.4308924819,0.387147116596807,55.667036474709,372.343300935535,1897.58068206613,27858.9880983212,1.09294782193214,15000,0,1,"n[9,3,9]"
"n[10,3,9]",71260.8534412176,65050.7983641555,10853.5607251853,30585.3985411057,53135.5740421532,90133.0436098435,242535.610203898,1.01201792613628,889,0,1,"n[10,3,9]"
"n[11,3,9]",2283.56177211938,7208.8782922766,0.560554769993493,45.6390308213868,308.319037533226,1521.15212369758,17539.4644563574,1.00132576468964,15000,0,1,"n[11,3,9]"
"n[12,3,9]",2047.97342733571,4714.55477412706,2.89647470532655,127.374711051967,568.684031397166,1970.7651750949,13224.3768332493,1.00672717172051,1683,0,1,"n[12,3,9]"
"n[13,3,9]",8080.703940821,19029.3391764416,15.6763069455942,555.247790281615,2376.42321127236,8123.99477768707,50730.512889877,1.01067577829801,1999,0,1,"n[13,3,9]"
"n[1,1,10]",16294.1476977484,9627.8128170406,4799.22101185527,9699.77802468571,14100.3579151724,20270.1483889259,41010.7070309907,1.00947243569952,318,0,1,"n[1,1,10]"
"n[2,1,10]",13139.8599564044,17123.3788635515,2237.95788504701,5627.16683870959,9144.17509968574,15102.6989901511,46934.848124846,1.05911017875177,867,0,1,"n[2,1,10]"
"n[3,1,10]",4915.33229210483,4331.17351047035,740.671982367438,2190.85521132904,3697.09833918336,6201.7009169822,16309.5299088692,1.01909604467691,349,0,1,"n[3,1,10]"
"n[4,1,10]",588.109793372826,1963.57105017287,0.487495578500968,28.3356267740272,133.474910412555,483.767381229347,3890.73203547107,1.07772180791629,800,0,1,"n[4,1,10]"
"n[5,1,10]",99875.969957829,60576.0624895445,30679.6270569856,59449.4077640953,84876.6305160077,124088.093724122,253819.237845942,1.00211340941734,1240,0,1,"n[5,1,10]"
"n[6,1,10]",91152.0048191984,42057.3299907691,36604.7481754079,61903.1552203264,82366.4589161256,110060.772989411,199300.569549074,1.01299777130601,236,0,1,"n[6,1,10]"
"n[7,1,10]",387.869821558877,903.080692897022,0.120066431377324,14.1510921772278,88.3983671989239,360.003469554887,2723.22830709607,1.00433671267764,5800,0,1,"n[7,1,10]"
"n[8,1,10]",17207.9704257427,38691.547958946,948.040419958784,3817.44804814665,8013.56721318926,17779.0927737828,89483.1518752744,1.04648327038551,858,0,1,"n[8,1,10]"
"n[9,1,10]",287.674131888243,861.957771190628,0.0654485079609352,9.21536894971679,55.8561159523228,239.121829881485,2022.22146525754,1.01558015391234,15000,0,1,"n[9,1,10]"
"n[10,1,10]",93192.3575370518,44527.6636400595,36649.711984904,62390.8911069356,84161.7796997887,112954.787404024,203886.955366108,0.99999906534263,15000,0,1,"n[10,1,10]"
"n[11,1,10]",13875.8255205245,10561.0008823014,3343.65014802141,7359.35759334938,11118.7101596076,16972.3033928759,41019.4626530258,1.01914035431708,230,0,1,"n[11,1,10]"
"n[12,1,10]",228.613738071503,414.86219583191,0.718612063096388,23.2132449273221,85.372907458179,256.038102587612,1301.26675322266,1.0008219748631,5641,0,1,"n[12,1,10]"
"n[13,1,10]",271009.616942554,125528.77061426,107849.936996571,183846.639777859,245025.328956227,327253.130697583,581384.224280534,1.00324426605381,768,0,1,"n[13,1,10]"
"n[1,2,10]",21321.3155684028,16658.9698620385,4855.77936841907,10997.4096057712,17035.2683099444,26236.3746558098,64251.1464675032,1.02229780744575,206,0,1,"n[1,2,10]"
"n[2,2,10]",1826.34427607024,3909.45613721647,33.2249995938776,297.210923334133,783.83521462153,1948.69572231396,9970.19461920786,1.03463627819041,2784,0,1,"n[2,2,10]"
"n[3,2,10]",2342.60773322084,3116.07154461103,98.4710613739324,609.543618229154,1363.9266624717,2847.16574298137,10696.4068572695,1.00238127865907,1488,0,1,"n[3,2,10]"
"n[4,2,10]",647.466629171004,2551.05329004004,0.120761192126845,13.7637912428738,87.5606147897451,402.212171749045,4699.41860837159,1.03367505716428,1916,0,1,"n[4,2,10]"
"n[5,2,10]",13703.8515423573,13536.6654383171,1801.81298336497,5507.23904750287,9719.09197778913,17188.8775976373,48448.8580312894,1.00235650417625,2633,0,1,"n[5,2,10]"
"n[6,2,10]",17908.1318396966,13289.8775039566,3999.65044678065,9335.79287014924,14399.8209230325,22260.2887567593,52051.7901808441,1.00452523066283,984,0,1,"n[6,2,10]"
"n[7,2,10]",326.70863402657,1290.79397083487,0.0134051709332894,2.95814788227854,28.5090523818475,178.161576368039,2575.89798549276,1.01744243202308,15000,0,1,"n[7,2,10]"
"n[8,2,10]",72244.6138014475,177800.648116012,2915.3683714213,12175.8824273902,27423.8436555841,67442.1138860804,421172.021266759,1.00911764352204,284,0,1,"n[8,2,10]"
"n[9,2,10]",10362.1717235501,22254.8093508656,587.727655496114,2522.86731274478,5302.83132863993,10947.3615963863,48328.1923414858,1.02000270297025,10038,0,1,"n[9,2,10]"
"n[10,2,10]",5222.22049192381,4800.17173343671,692.325191272859,2202.34970550558,3812.57217833949,6632.56729146732,18011.9808473528,1.01237391768064,291,0,1,"n[10,2,10]"
"n[11,2,10]",6323.08733845071,7439.26166255863,500.236370558222,2127.46459176621,4122.37156320697,7791.89990159574,25473.027907034,1.0290914962413,229,0,1,"n[11,2,10]"
"n[12,2,10]",90.0963999188328,280.282019231764,0.0386463944847673,2.45749790883149,14.0304808117676,62.7397547253454,672.186992916476,1.0024861943995,6501,0,1,"n[12,2,10]"
"n[13,2,10]",104523.408946269,65464.2416802089,28891.2153016956,60534.7706940764,88249.0044649282,130129.397073865,271076.010261738,1.00125921067923,1759,0,1,"n[13,2,10]"
"n[1,3,10]",1821.76637748692,2901.78011815278,44.6150039854448,363.059840722021,930.446912992026,2117.39385105464,9117.21275156426,1.00403505968956,2909,0,1,"n[1,3,10]"
"n[2,3,10]",5803.77411787446,17237.5530429455,68.1307088987251,670.998308104404,1903.31288187167,5270.00445121209,33729.6338152462,1.00304128786616,7585,0,1,"n[2,3,10]"
"n[3,3,10]",1588.10861795809,3995.49606508398,5.28685360538319,119.39153116948,448.808951178551,1495.28387118632,10516.8072603737,1.0143282033788,1510,0,1,"n[3,3,10]"
"n[4,3,10]",1486.21300431461,7766.25856852445,0.411115987437766,28.7482443412372,161.232261789315,732.561990399397,10844.0840590919,1.02135223071958,3312,0,1,"n[4,3,10]"
"n[5,3,10]",20487.8247318702,28914.8674806691,1371.95239512646,5807.31365227537,11996.5795131764,24238.2227148259,91560.1094810662,1.0133892891586,5397,0,1,"n[5,3,10]"
"n[6,3,10]",942.899597214874,2832.86509542891,0.0635393163310738,11.7181320501782,106.466645824012,634.423080161654,7387.33638042953,1.00127796895018,12656,0,1,"n[6,3,10]"
"n[7,3,10]",1217.53683423738,5467.17879838285,0.0362462576526329,9.09182577026221,84.4205445649775,577.644742208759,9843.32655161125,1.00666188492784,15000,0,1,"n[7,3,10]"
"n[8,3,10]",102853.366579707,672376.869543074,1407.14975265119,10739.204062977,29815.0839185804,79795.9190736391,573146.558672001,1.22917122348641,1178,0,1,"n[8,3,10]"
"n[9,3,10]",7969.91092748533,27060.6660828506,53.810419661798,648.416984196482,2039.00685850352,6128.93658394413,53074.5037032554,1.01129864033912,15000,0,1,"n[9,3,10]"
"n[10,3,10]",10438.3708278852,13160.7134093905,756.132147277819,3226.13157854724,6461.46896143985,12708.6348880393,44066.955539748,1.00823934887454,4152,0,1,"n[10,3,10]"
"n[11,3,10]",686.212323304918,2488.05965734173,0.0943750414544903,12.1401632506332,79.4498425606419,400.807413084831,5376.14090316574,1.03770275772188,1919,0,1,"n[11,3,10]"
"n[12,3,10]",577.557350120477,1659.89663382665,0.705738323033822,33.0106467717535,146.904867572242,516.263905171753,3823.24147719213,1.0542514273286,15000,0,1,"n[12,3,10]"
"n[13,3,10]",25806.1143103108,28877.5284625577,2239.34302607944,8685.48348701564,16936.2872147293,32192.3439284066,102692.443276375,1.00419087185348,694,0,1,"n[13,3,10]"
"n[1,1,11]",22043.7389485016,16705.0915251049,4538.93008506948,11162.3292263436,17446.3531021678,27579.2486471093,66479.4183660126,1.01620638819943,197,0,1,"n[1,1,11]"
"n[2,1,11]",1347.73478921374,3652.05472205312,2.11016226792108,82.8805553978065,358.250871123988,1254.9767913172,8680.25319432182,1.01863988155256,5419,0,1,"n[2,1,11]"
"n[3,1,11]",9386.11974998328,10577.3246552325,739.895418563159,3179.46669858805,6186.22424408109,11855.2867322998,36845.2167974112,1.0177746388609,602,0,1,"n[3,1,11]"
"n[4,1,11]",2418.12524978587,7732.6198172034,1.60732314056718,106.451201152049,520.496902221084,1951.78905362093,16486.0277659654,1.04384192193871,3851,0,1,"n[4,1,11]"
"n[5,1,11]",230607.472118763,154030.753147594,58387.4484133657,129249.272333095,191437.761845128,287687.181329974,622999.90480098,1.00087243062246,2319,0,1,"n[5,1,11]"
"n[6,1,11]",41650.5945187847,28947.7147578271,9664.48578146254,22604.8249221924,34251.9515764056,52070.1524578149,117946.593511259,1.01756879826324,217,0,1,"n[6,1,11]"
"n[7,1,11]",11017.2883840736,15571.3216577307,371.664561244261,2548.53021532311,6027.43108961505,13133.8613204386,53023.3418804613,1.00521735117585,765,0,1,"n[7,1,11]"
"n[8,1,11]",39375.6389231765,88191.3251198631,1214.92640009894,7108.97899540429,16830.6828565396,40710.8825462489,217481.357643421,1.03243178132445,304,0,1,"n[8,1,11]"
"n[9,1,11]",1293.75850361751,4867.68861069548,0.255166720527053,33.1291788906103,201.497854183876,942.637554983852,9273.93505123716,1.02215244539273,15000,0,1,"n[9,1,11]"
"n[10,1,11]",192817.206436585,105868.837447016,63386.2032676996,119277.066226758,168895.157559392,238685.379174293,461671.519998318,1.00158988536362,2182,0,1,"n[10,1,11]"
"n[11,1,11]",43523.207811928,36799.6067865476,8085.19115002628,20885.8250274635,33831.5079301232,54047.9850217061,137913.513759992,1.01885629176256,302,0,1,"n[11,1,11]"
"n[12,1,11]",891.203220745382,1766.87477313279,2.50968259725412,77.9720244058995,308.354559896043,951.901059025135,5431.48431614038,1.01885233897393,1062,0,1,"n[12,1,11]"
"n[13,1,11]",183419.909567715,109158.716483387,53925.9657684731,110504.300665772,158770.444547026,225921.590073991,460508.091865329,1.00382285569071,1238,0,1,"n[13,1,11]"
"n[1,2,11]",31150.1911823069,38055.9773478327,3305.50585235674,11243.1338193681,20484.9184831267,37756.0454013207,120004.028704676,1.01659965723363,923,0,1,"n[1,2,11]"
"n[2,2,11]",2003.91142249505,9291.57722516199,0.872240105318333,49.889686588797,274.870077664808,1230.80244843063,14622.9924473043,1.07334692456925,3865,0,1,"n[2,2,11]"
"n[3,2,11]",4700.37690929643,10605.6570434134,18.7394269050447,423.889718739898,1515.46665603,4702.92610446295,29266.4122344058,1.0104183724563,11237,0,1,"n[3,2,11]"
"n[4,2,11]",3121.43657339526,27199.6854869333,0.246147364272548,34.676106914693,238.808743505205,1254.86078471466,20592.3814599557,1.19192053049375,1760,0,1,"n[4,2,11]"
"n[5,2,11]",24405.9273781449,43999.4766078711,1015.94238540999,5387.03083591953,12409.6768279884,27111.9307048097,124355.706817762,1.02266017310393,15000,0,1,"n[5,2,11]"
"n[6,2,11]",25794.1126673663,39938.4410254886,973.696994348858,5789.95896815601,13550.3652344961,30162.9301281236,122004.744341838,1.05247046839779,329,0,1,"n[6,2,11]"
"n[7,2,11]",2090.76881845724,27727.4942438734,0.0289281174990228,7.93299916505152,83.2301111251304,663.455366168221,16044.6504535085,1.23934457309335,15000,0,1,"n[7,2,11]"
"n[8,2,11]",70898.9738245329,510624.033938179,164.883906961279,2627.8670459571,9834.53976550815,35776.9774021444,471921.05220612,1.16399332097891,2144,0,1,"n[8,2,11]"
"n[9,2,11]",2615.80597155581,19560.0425667139,0.21433011294663,32.9883994252383,229.102547396458,1173.15178535057,18108.615675649,1.05016244311278,15000,0,1,"n[9,2,11]"
"n[10,2,11]",25991.3321361613,32149.007436743,2278.5477882177,8428.4212153606,16502.1446120037,31486.506824128,108194.002143295,1.00983641294436,545,0,1,"n[10,2,11]"
"n[11,2,11]",12288.8668344364,26192.3683236654,182.502258463472,1788.96806332251,4938.59527004749,12540.9109942628,69010.9710978443,1.01708282295995,1001,0,1,"n[11,2,11]"
"n[12,2,11]",311.875427808613,1372.22949130191,0.0758536935708098,5.45281828953193,32.4279434357467,160.347100483281,2420.70380814298,1.00218067995124,15000,0,1,"n[12,2,11]"
"n[13,2,11]",18047.3266193447,28489.9780190228,461.151441533043,3622.8284964248,9078.51648494916,20962.3367940621,88032.8217324573,1.00679410233198,3572,0,1,"n[13,2,11]"
"n[1,3,11]",4242.506670487,6196.75316377197,270.892688431474,1183.66091530722,2416.66059910564,4861.84009515631,19819.0390372807,1.00992145317703,1291,0,1,"n[1,3,11]"
"n[2,3,11]",772.860699990922,4426.62064650366,0.295418023965418,16.7084666884911,92.3588229371265,409.047114669241,5265.90486277513,1.02189513397719,4811,0,1,"n[2,3,11]"
"n[3,3,11]",1011.9902430714,3014.06881253017,3.00257330922161,67.5178271355885,261.874976786453,854.67126805504,6619.4189496382,1.00022803243419,15000,0,1,"n[3,3,11]"
"n[4,3,11]",1122.23401529798,9284.60902497789,0.214766361720096,16.0836877342307,92.2745313722085,452.688806821677,7345.28466245596,1.12191906211405,6921,0,1,"n[4,3,11]"
"n[5,3,11]",14900.3181053855,20796.375734786,1110.24195327005,4336.07470741386,8696.32787854659,17587.9562952465,66996.6895014376,1.00558375245043,2657,0,1,"n[5,3,11]"
"n[6,3,11]",752.630027806089,2719.42696252098,0.0297634074530788,6.70489163713976,66.296806339776,418.321156762524,6190.06191711915,1.00522504448853,15000,0,1,"n[6,3,11]"
"n[7,3,11]",970.8189200066,5187.09021762441,0.0186649612004237,4.25051003952274,43.8724145309881,334.977933133226,7491.52308446698,1.00884216793631,12203,0,1,"n[7,3,11]"
"n[8,3,11]",2694.6903482352,53099.3539127788,0.0178522050885523,4.93633993001901,59.57312409265,496.378387564085,17926.6485334914,1.25215759630024,15000,0,1,"n[8,3,11]"
"n[9,3,11]",760.921765510283,4815.24686084248,0.0519197112925453,7.81314700954969,52.1721469398877,288.330040442756,5557.09763866238,1.00676213458722,5642,0,1,"n[9,3,11]"
"n[10,3,11]",25387.3257629676,26651.0215955162,3350.38918303391,9976.4966320575,17775.6239788859,31236.4147731004,93603.420895538,1.00112186311443,10352,0,1,"n[10,3,11]"
"n[11,3,11]",11358.7777771577,23495.2930244909,355.723067670055,2066.89052742737,4924.63013188121,11583.3047861739,61884.4684546756,1.02615350526487,420,0,1,"n[11,3,11]"
"n[12,3,11]",375.185364524328,1128.96828548975,0.323008927365201,17.4064013456768,81.61255586894,308.106414568916,2606.35098712422,1.00337578985746,4246,0,1,"n[12,3,11]"
"n[13,3,11]",13066.3203015197,18382.8634397266,820.616932046228,3653.43866993228,7695.92898058196,15736.828763859,57696.8152129176,1.01558324516138,3695,0,1,"n[13,3,11]"
"n[1,1,12]",6467.81003855868,7752.47159563884,420.122844532396,1960.0484619576,4094.07828150316,7991.51842006935,26985.2258435555,1.00428829748558,2450,0,1,"n[1,1,12]"
"n[2,1,12]",138359.16547176,227051.215084477,17347.1295802511,49133.4786695036,84734.7183897131,153450.630078986,574372.354944498,1.03945614029684,697,0,1,"n[2,1,12]"
"n[3,1,12]",4289.12552880443,8350.32425838003,33.3058578599282,535.155274369501,1673.97493266339,4591.84251455754,24374.5816169618,1.00121421486253,5996,0,1,"n[3,1,12]"
"n[4,1,12]",4196.86317527538,20097.2264718183,1.96706838507705,120.397007661223,630.352904308103,2550.50776321459,27825.5940539849,1.11809589426787,434,0,1,"n[4,1,12]"
"n[5,1,12]",250410.552664216,247732.443661609,42918.4330205391,108257.080336219,181623.737973517,306157.59550302,876677.705974855,1.00759519653278,1105,0,1,"n[5,1,12]"
"n[6,1,12]",310316.033985256,222302.88145985,71269.8380310196,164302.252964704,255610.382817932,390784.069136319,866815.211266662,1.00139296263589,1596,0,1,"n[6,1,12]"
"n[7,1,12]",3200.75676848206,10147.3695547071,0.484739286769368,68.7613536400804,444.954070862789,2277.4357146703,23440.0357467094,1.01039310573935,1754,0,1,"n[7,1,12]"
"n[8,1,12]",29859.8050725059,107446.503964597,145.380376064246,1938.53100568223,6776.88044396385,22363.81484083,201143.351370664,1.02471717012405,7574,0,1,"n[8,1,12]"
"n[9,1,12]",1843.66373064902,7602.78221936319,0.259391512701322,35.836483532125,237.322168162208,1146.26083976941,13911.6495824956,1.0537135598351,5334,0,1,"n[9,1,12]"
"n[10,1,12]",6645.79391442331,9445.79221451149,182.894061366131,1448.54750137805,3589.32016053818,8207.98491845863,31108.2301467105,1.00071221387092,9104,0,1,"n[10,1,12]"
"n[11,1,12]",2178.60342441549,6250.13430967444,1.34357068623206,99.3279970121774,500.918285416744,1917.95153701712,14700.89306158,1.04556914015486,3456,0,1,"n[11,1,12]"
"n[12,1,12]",1169.3299014276,2735.99237701434,2.32706490406886,88.4710147248568,366.606700281939,1189.48661896369,7400.41595578583,1.0119354699083,7289,0,1,"n[12,1,12]"
"n[13,1,12]",240767.242172848,194903.306121665,50038.5634098531,120139.81531887,188907.602297433,297865.614536424,724215.726650268,1.00700879467187,1233,0,1,"n[13,1,12]"
"n[1,2,12]",6805.93727470271,11586.0362783743,157.132854916455,1267.44287225792,3278.78095418641,7737.0634679537,35331.2528628055,1.00604959089498,1395,0,1,"n[1,2,12]"
"n[2,2,12]",49162.6612585859,279284.743698338,1300.17539916603,7250.69146463172,17536.7222923407,42188.2065835872,252200.131785181,1.2110019348886,7318,0,1,"n[2,2,12]"
"n[3,2,12]",5588.07340559209,15081.4043031823,18.8950331258506,410.268545975525,1518.59892873157,4919.60851530812,37315.8564526206,1.01378599465473,3431,0,1,"n[3,2,12]"
"n[4,2,12]",3507.57454979,32919.0631928694,0.276033968587723,30.656046257448,205.067534424305,1123.89503825231,21266.0881090703,1.13167453751135,8017,0,1,"n[4,2,12]"
"n[5,2,12]",40335.7637067972,72109.7748622194,1788.29194073816,9138.44569737737,20173.4870363998,44081.0137349917,201505.675017481,1.01419898020522,7474,0,1,"n[5,2,12]"
"n[6,2,12]",69488.5588761914,98020.059224002,3902.48035726733,18152.4570377875,38865.5817864072,82065.759556904,319131.805289114,1.02896722230623,186,0,1,"n[6,2,12]"
"n[7,2,12]",2413.98851818835,13984.9651637798,0.0320070482822742,7.69108042947013,81.2154307355931,684.327831091653,20085.1247910821,1.04260664812321,5742,0,1,"n[7,2,12]"
"n[8,2,12]",16103.0735132756,127690.578743767,0.114598098665804,38.6946217724612,395.021416068608,3092.38146723042,113946.721667553,1.02557373127074,8215,0,1,"n[8,2,12]"
"n[9,2,12]",3177.03905251585,33246.5460315609,0.164278161176377,28.4483719640526,219.254451065158,1214.19411099448,20811.2592620119,1.2046191451554,10133,0,1,"n[9,2,12]"
"n[10,2,12]",6645.42796262988,14346.9501058797,95.985997498267,987.267233622742,2785.89200313925,7102.88564591534,36753.8658694592,1.03267659805769,1893,0,1,"n[10,2,12]"
"n[11,2,12]",2903.24526629638,16354.753797281,0.644247246434046,60.7103122407756,381.535289210279,1735.56815677623,20039.7697437102,1.07040018001903,3667,0,1,"n[11,2,12]"
"n[12,2,12]",316.637641335222,1441.98224672201,0.0737966043477956,5.06234454652608,30.2261688931893,154.079135504326,2465.089756134,1.03033124104156,3771,0,1,"n[12,2,12]"
"n[13,2,12]",65960.5263751821,110283.777516225,2893.81795963662,15050.9456777014,33651.6098083931,72932.4048566197,335839.128564924,1.00551008624437,1296,0,1,"n[13,2,12]"
"n[1,3,12]",5266.43874725166,9928.14254583178,96.115521777342,836.385271221866,2265.03921212089,5709.73438016502,29231.8225955602,1.01570769589832,1108,0,1,"n[1,3,12]"
"n[2,3,12]",3545.14731601744,29221.9511320023,1.13242573977358,68.5115328933367,363.005722031983,1675.7530415225,23858.7721660194,1.09536336218161,10902,0,1,"n[2,3,12]"
"n[3,3,12]",5209.62371116922,20257.7495082274,10.389225307062,274.265232213458,1113.37208027483,3851.00842398399,35928.1166275651,1.06764799696922,2402,0,1,"n[3,3,12]"
"n[4,3,12]",7508.3444615976,137239.907261103,0.766742875866725,57.6814257833614,347.270154429507,1757.82104346662,35041.383276855,1.25742811080684,2235,0,1,"n[4,3,12]"
"n[5,3,12]",14070.5557546705,34813.5889170775,156.467382549499,1646.72846715235,4739.51555913499,13180.3364389637,84979.945226403,1.00328152647625,15000,0,1,"n[5,3,12]"
"n[6,3,12]",4198.46444718129,20625.6981934979,0.124853715871838,27.7026346629679,278.463446028176,1945.05532053054,33665.0694389049,1.0403779634914,15000,0,1,"n[6,3,12]"
"n[7,3,12]",6586.49442585262,51134.233774145,0.0915378006627558,17.656788120826,202.524032730021,1514.2910131358,47223.0274243681,1.03398900689843,3758,0,1,"n[7,3,12]"
"n[8,3,12]",17289.3819630942,208330.084422291,0.0632112411693898,21.4300290757998,257.435328537988,2312.89577236856,107105.965829548,1.20534522517916,2964,0,1,"n[8,3,12]"
"n[9,3,12]",3749.35023609617,28180.5517193502,0.190160723546792,26.7728325634761,203.983090464947,1187.75665208814,26033.8080112646,1.04508658428711,9592,0,1,"n[9,3,12]"
"n[10,3,12]",12838.3302038529,29672.5845920897,172.210414420173,1733.5713587298,4916.80860844764,12765.2849369394,75562.8962111847,1.00056027255121,15000,0,1,"n[10,3,12]"
"n[11,3,12]",2234.35122569097,11275.9986166668,0.252472349205172,24.5117792325304,179.07945941049,936.082897174195,16946.6824669885,1.0169660263386,4810,0,1,"n[11,3,12]"
"n[12,3,12]",1653.31900247217,6746.25350454526,1.57137143057251,66.6109036720201,311.430121672556,1203.14972284708,11342.0290241645,1.02864547684263,15000,0,1,"n[12,3,12]"
"n[13,3,12]",43929.4181900123,95035.9160413852,664.583572837593,5755.66158718988,16505.8965919767,44832.7298708933,253659.396373838,1.00829443324789,910,0,1,"n[13,3,12]"
"n[1,1,13]",8232.19721355729,13150.9721224389,207.327183661152,1676.73248521352,4180.27588999224,9648.18516415909,39262.7393982527,1.01017194268206,2297,0,1,"n[1,1,13]"
