"","mean","sd","lci","lqrt","med","uqrt","uci","Rhat","n.eff","overlap0","f","node","j_species","j_sub_region","species","Region"
"164",60112.5544458274,385367.606529633,470.953546156154,2549.90812004456,6876.74940853115,23168.7026787298,426642.664035679,1.07038355089085,9123,0,1,"Nr[11,10]",11,10,"RUTU","5.2"
"165",45327.4290352033,145171.091861223,878.043293183834,5591.17260865091,14449.7430166851,37383.2447540872,267985.426507709,1.01596176027472,4273,0,1,"Nr[12,10]",12,10,"SAND","5.2"
"166",81855.623950537,325370.335883007,3808.97652672659,11610.2879360528,22926.1943613172,55045.8018300765,530676.142923083,1.00744980629423,15000,0,1,"Nr[13,10]",13,10,"SEPL","5.2"
"167",470701.927170234,520557.893981592,65833.9169333477,175009.231300424,314543.695864223,576891.359496179,1799613.01597077,1.00056926501152,15000,0,1,"Nr[14,10]",14,10,"SESA","5.2"
"168",36412.5220943604,132487.139397391,685.19362948344,3236.67702296062,8328.94742313333,25553.3821597341,245367.001671909,1.0502784544838,15000,0,1,"Nr[15,10]",15,10,"STSA","5.2"
"169",16694.2288811401,53802.1130141101,102.3796126374,1008.72631988974,3435.31710365362,12295.6047114402,115960.600450299,1.00067604777083,15000,0,1,"Nr[16,10]",16,10,"WISN","5.2"
"170",2107911.61428533,3430677.27257593,173128.760042787,542137.320337392,1138144.53290011,2367070.19570302,10020130.0550201,1.00622874018959,15000,0,1,"Nr[17,10]",17,10,"WRSA","5.2"
"171",52665.3005264796,26445.2260496427,17768.2925572835,34158.7192025568,47294.2225150634,65137.8057341782,118450.52783363,1.00156897759884,1958,0,1,"Nr[1,11]",1,11,"AMGP","6.1"
"172",30398.8652403368,34231.8248271227,4249.33890770051,11836.2854663727,20855.9003177334,36480.0707981929,116488.666808445,1.00447081528766,10352,0,1,"Nr[2,11]",2,11,"BASA","6.1"
"173",6672.97079488461,9150.61054508795,330.396506915394,1798.17667682289,3833.87684053135,7898.74756672465,30020.227339203,1.00275498268968,15000,0,1,"Nr[3,11]",3,11,"BBPL","6.1"
"174",6437.65683343458,12347.0289016939,158.708181286808,1195.58661823098,2935.67897345112,6994.97590748399,34135.5660147563,1.00464197641748,15000,0,1,"Nr[4,11]",4,11,"BBSA","6.1"
"175",58351.8670463465,35008.4938740033,18064.0277059791,35380.2523445487,49987.8973034369,71836.8256506658,147421.98556688,1.00027403523595,15000,0,1,"Nr[5,11]",5,11,"DUNL","6.1"
"176",73018.0037681106,64397.354955896,14264.4141905241,34952.4152799028,55846.924802788,90259.7944158361,227186.945738712,1.00227141011884,15000,0,1,"Nr[6,11]",6,11,"LESA","6.1"
"177",21550.6358307007,19805.503229191,3026.05034797694,9177.16734223416,15812.0483507389,27104.2877612446,76377.769538078,1.0003980633873,15000,0,1,"Nr[7,11]",7,11,"PESA","6.1"
"178",3170.139297371,6217.39946613585,63.3391310003213,533.430976711249,1406.64193971669,3434.90760323799,17727.4390635917,1.01080587439132,4662,0,1,"Nr[8,11]",8,11,"REKN","6.1"
"179",5129.86680844031,7200.1173208533,159.866160818931,1155.91231912163,2783.80733904027,6239.2332972902,24383.3281837816,1.00298958865524,5716,0,1,"Nr[9,11]",9,11,"REPH","6.1"
"180",121384.628886799,86260.8352017682,29424.1478000686,64595.5523943083,99035.1154541872,152137.396719493,345773.931600473,0.999981098478031,15000,0,1,"Nr[10,11]",10,11,"RNPH","6.1"
"181",6304.64517135729,13651.6724514186,124.26786936117,1000.01908501873,2614.93999039088,6564.04707044883,34725.5436139861,1.00957979330619,15000,0,1,"Nr[11,11]",11,11,"RUTU","6.1"
"182",19697.7962347953,31132.0566847644,1118.30496937377,5367.30466284124,11132.17997454,22606.4665224243,88717.3525270411,1.01514774749844,1605,0,1,"Nr[12,11]",12,11,"SAND","6.1"
"183",37349.974219571,28446.8093344859,8888.83623583974,19595.5971222171,29778.4596368334,46276.8085614741,110305.609061509,1.00726773238512,1728,0,1,"Nr[13,11]",13,11,"SEPL","6.1"
"184",901401.284252133,275564.165210055,496755.260150978,707401.344960245,858035.388647288,1044982.27563479,1560841.36553148,1.00043070139911,3870,0,1,"Nr[14,11]",14,11,"SESA","6.1"
"185",52616.2309542058,31706.0321623811,15388.3834513311,31222.1426106446,45147.7600897489,65390.074917145,133993.901000448,1.00049259439217,14247,0,1,"Nr[15,11]",15,11,"STSA","6.1"
"186",8422.40436230676,8994.52584755867,610.404124516677,2821.73072491289,5583.8655762226,10793.412969942,33004.7513417351,1.00008870234768,15000,0,1,"Nr[16,11]",16,11,"WISN","6.1"
"187",9585.65021871847,11976.0330449901,573.139718743724,2834.7588819912,5839.08606110369,11747.6675924325,40854.1047220019,1.00307046538495,13342,0,1,"Nr[17,11]",17,11,"WRSA","6.1"
"188",6519.0102503819,4094.66341310379,1666.75201344615,3709.57741928282,5523.24107247152,8231.9447949559,17205.5407625579,1.0011487603313,3935,0,1,"Nr[1,12]",1,12,"AMGP","7.1"
"189",11700.1958032548,13773.1789594268,1457.62615284655,4277.67999488625,7803.39682405845,13956.148935553,46931.2869008079,0.999999963340964,15000,0,1,"Nr[2,12]",2,12,"BASA","7.1"
"190",5679.48359312099,4928.28192162565,1001.16331072508,2734.77814904171,4432.79747916644,7058.16879002775,17872.4361316782,1.00232299909887,3788,0,1,"Nr[3,12]",3,12,"BBPL","7.1"
"191",3933.11066245728,6262.67118662054,255.741657564228,1114.79070681305,2247.91804515741,4570.2415616433,17246.2666803021,1.00793674611165,10858,0,1,"Nr[4,12]",4,12,"BBSA","7.1"
"192",24805.7614745831,16310.0897442995,6686.58670536798,13986.6401900181,20626.3813384351,30639.0759972472,67381.4143812974,1.00166530868739,15000,0,1,"Nr[5,12]",5,12,"DUNL","7.1"
"193",1007.70474418067,1871.34009365101,32.3765060090834,210.395050623237,507.342492575854,1145.00333159835,4885.60808348756,1.03852554591362,3831,0,1,"Nr[6,12]",6,12,"LESA","7.1"
"194",91248.1992756332,47213.5191365836,33019.3810804647,59196.9272025209,81280.1034193504,111207.112578618,208913.406854231,1.00320018215409,2046,0,1,"Nr[7,12]",7,12,"PESA","7.1"
"195",333.185713074254,712.842263989474,4.09019885784026,44.3932976603222,127.67001447668,337.972078422511,1869.74173992719,1.00229372497919,9877,0,1,"Nr[8,12]",8,12,"REKN","7.1"
"196",80409.0278464956,31126.1294002714,36884.0501082852,58609.854178223,75040.8314457381,95930.5081575671,156241.059126,0.999970765593344,15000,0,1,"Nr[9,12]",9,12,"REPH","7.1"
"197",932.635921772213,1628.80758314704,22.217408249929,174.289085624071,444.26584703025,1067.74853075285,4621.76998188723,1.00205065271453,10761,0,1,"Nr[10,12]",10,12,"RNPH","7.1"
"198",870.139470931519,2173.90474209382,10.2673160943285,106.374405364861,312.828428864173,842.582195702615,5178.23723740847,1.00919712336611,15000,0,1,"Nr[11,12]",11,12,"RUTU","7.1"
"199",1542.8170217912,2992.02557041415,73.990076170097,398.509962060102,824.390320788753,1701.51770765832,7190.72545240808,1.01936612301066,2665,0,1,"Nr[12,12]",12,12,"SAND","7.1"
"200",882.072917237748,1554.30445623966,20.4275721130694,166.045863993869,414.150622311996,977.687459286397,4661.71066550968,1.00548366119727,9310,0,1,"Nr[13,12]",13,12,"SEPL","7.1"
"201",9794.19335199569,5097.10985319425,3260.40640610816,6246.29795017184,8720.0291367196,12146.3174305158,22441.1785944899,1.00056485143409,15000,0,1,"Nr[14,12]",14,12,"SESA","7.1"
"202",765.35165097733,1195.50687637618,25.8376355127729,173.44967985599,415.336837456112,907.664401049852,3659.19985741874,1.00764162174164,7588,0,1,"Nr[15,12]",15,12,"STSA","7.1"
"203",307.83835581687,426.754384610512,9.66361173659453,67.0749249983943,167.808200411009,378.929201911055,1433.31738986974,1.00026756379978,15000,0,1,"Nr[16,12]",16,12,"WISN","7.1"
"204",32801.6563237838,16873.6510486647,11603.1213763263,21131.9601033342,29107.1039245701,39999.0779362321,76151.2427813147,1.00004155911138,15000,0,1,"Nr[17,12]",17,12,"WRSA","7.1"
"205",1735.49747679283,8092.31159124837,98.7874056717388,397.870052148689,786.234025496615,1614.13782400828,8392.47732620041,1.20649219685664,7025,0,1,"Nr[1,13]",1,13,"AMGP","7.2"
"206",1822.90315262417,10059.0455770991,35.0071251876921,224.464658801029,546.524238559044,1333.03677541823,10404.0154620677,1.11330771590412,15000,0,1,"Nr[2,13]",2,13,"BASA","7.2"
"207",896.130740707824,18355.6717839003,10.7177317652095,76.2604291601353,197.312976992061,509.784735253351,4188.82149441103,1.27043200201766,15000,0,1,"Nr[3,13]",3,13,"BBPL","7.2"
"208",543.221769494175,3336.02364533176,3.62524278708514,34.3134773768068,106.037405525799,311.437703565842,3307.67557441574,1.08362584746811,9725,0,1,"Nr[4,13]",4,13,"BBSA","7.2"
"209",2951.24662082184,61291.4627588045,31.6052355460018,205.833117408161,535.708698132629,1368.42336265501,11816.3005568792,1.18650803881058,15000,0,1,"Nr[5,13]",5,13,"DUNL","7.2"
"210",16304.7242225191,57873.541201318,1158.06959554435,4279.99551776592,8606.835538774,17633.1783150106,73392.0977402078,1.16554323410819,15000,0,1,"Nr[6,13]",6,13,"LESA","7.2"
"211",4322.14720568292,25206.7778325621,112.451965598877,595.502659078395,1391.1622038764,3259.07089231218,22678.0456085688,1.01497776654318,15000,0,1,"Nr[7,13]",7,13,"PESA","7.2"
"212",443.650801899199,19732.424489263,1.29268701174782,16.0418593402188,52.3002671891468,164.451525841711,1674.96022026369,1.28829781740308,14238,0,1,"Nr[8,13]",8,13,"REKN","7.2"
"213",44227.3482687224,1837246.36445642,10.982049135186,145.003290842212,516.541801510775,1966.52262084633,65131.4695933928,1.09201247620012,15000,0,1,"Nr[9,13]",9,13,"REPH","7.2"
"214",18337.2836257583,146795.991347454,1074.48678062689,4332.11915194598,8892.12502781588,18491.085744919,75040.8180397792,1.26870535104862,12619,0,1,"Nr[10,13]",10,13,"RNPH","7.2"
"215",2208.16033881461,36423.425148374,4.21075918170782,51.9245058503853,181.507510008148,632.474548272858,8959.59795035429,1.20634306485509,10894,0,1,"Nr[11,13]",11,13,"RUTU","7.2"
"216",610.839051396317,2410.43959130867,24.0496630931152,124.428895497404,266.062314262769,576.862818569292,2990.18828506907,1.05450047707192,7800,0,1,"Nr[12,13]",12,13,"SAND","7.2"
"217",10760.7053854574,21925.013969362,668.02269481655,2602.4076653715,5412.03572651897,11329.9297503504,51146.7823033156,1.02578341800876,2217,0,1,"Nr[13,13]",13,13,"SEPL","7.2"
"218",5861.46157167908,31349.1636224349,400.711197212682,1335.52979447574,2518.99817233215,4927.13655602927,25854.6268659349,1.09004229304137,15000,0,1,"Nr[14,13]",14,13,"SESA","7.2"
"219",758.935720171873,5045.7339367599,9.43153088045932,71.2668929753959,191.224349036936,514.778255486488,3987.24543393991,1.03030644428284,7197,0,1,"Nr[15,13]",15,13,"STSA","7.2"
"220",4619.86634231973,4279.5610408966,688.97997206333,2016.61209924147,3413.74207454256,5728.58437105273,15696.7444201952,1.00128648187692,8963,0,1,"Nr[16,13]",16,13,"WISN","7.2"
"221",34699.2881218709,1156349.37615096,49.9531032422474,420.453602915198,1265.82946494925,4122.59278471946,86832.1967847107,1.26632668223287,10076,0,1,"Nr[17,13]",17,13,"WRSA","7.2"
"222",2631.17669324903,2483.86721999872,373.229238408839,1097.94440204513,1922.38611458763,3298.70276151144,9170.54481566437,1.00231723853982,3508,0,1,"Nr[1,14]",1,14,"AMGP","7.3"
"223",2903.25886994369,6513.81470312322,83.0777354896063,506.567702262654,1252.11276806453,2949.9218006564,15712.681312653,1.00044994009685,15000,0,1,"Nr[2,14]",2,14,"BASA","7.3"
"224",978.587143960335,1812.0770375362,23.8214947112315,172.611934956318,432.08235772235,1058.00498159065,5387.69611606894,1.0002285103534,15000,0,1,"Nr[3,14]",3,14,"BBPL","7.3"
"225",808.92487951418,2411.17173964884,8.33152398793117,87.5044544187416,252.129643741994,703.935527573303,4863.963419614,1.00535035721942,12000,0,1,"Nr[4,14]",4,14,"BBSA","7.3"
"226",1599.27517751576,2516.7008036096,61.3397211061202,355.930784626797,829.060985292101,1817.64242175699,8261.6249846084,1.00145146948135,15000,0,1,"Nr[5,14]",5,14,"DUNL","7.3"
"227",40605.2162396257,37219.8451825885,7555.49335281982,18766.9747827481,30090.7729740734,49257.1671204904,135228.376737811,1.00162228617349,15000,0,1,"Nr[6,14]",6,14,"LESA","7.3"
"228",3517.9896070671,5116.88787799838,195.966696111985,941.03620125961,2006.47385261919,4086.13121419012,15981.5059554317,1.01178689954686,11887,0,1,"Nr[7,14]",7,14,"PESA","7.3"
"229",441.214352614918,1484.27937262431,3.27901857099405,40.6214674323838,132.043791292477,387.247280427523,2797.40076712435,1.07793976744966,12497,0,1,"Nr[8,14]",8,14,"REKN","7.3"
"230",7947.19153695259,27880.6040954332,288.610294733902,1443.00462951726,3242.09755989335,7524.0775807942,43322.0055383602,1.07092636914915,15000,0,1,"Nr[9,14]",9,14,"REPH","7.3"
"231",7106.46718304458,8539.00409276556,695.056476648583,2462.99894250528,4604.9196943442,8575.11786453994,29072.319134553,1.00250963156047,9951,0,1,"Nr[10,14]",10,14,"RNPH","7.3"
"232",1134.08502319895,3637.21372878913,8.48059625896081,98.5844887839913,313.069057197488,944.488974545578,7138.25925054049,1.00218680022338,15000,0,1,"Nr[11,14]",11,14,"RUTU","7.3"
"233",1819.56280249468,4198.60474148865,69.8586662381396,382.119839048529,855.902118966927,1873.37976480374,9339.59752714981,1.03547341070556,2499,0,1,"Nr[12,14]",12,14,"SAND","7.3"
"234",19271.8566520342,26273.1098311102,1859.60444457885,6264.57477255574,11763.6599688218,22653.5586050088,81422.4516813374,1.00706614918045,11507,0,1,"Nr[13,14]",13,14,"SEPL","7.3"
"235",1969.87261502511,2584.00084249992,138.675358202957,612.462959323572,1219.49075842868,2392.04163462984,8319.59387606929,1.01684598099462,15000,0,1,"Nr[14,14]",14,14,"SESA","7.3"
"236",966.84468487379,1974.14099380822,22.5558410268641,163.566877651087,426.515578130631,1012.75729557226,5272.69235685188,1.00857216816014,15000,0,1,"Nr[15,14]",15,14,"STSA","7.3"
"237",446.585041682409,810.822992219463,8.14214657491084,68.6972194139632,188.714448617576,482.50067311647,2518.23048702255,1.00084096098453,8166,0,1,"Nr[16,14]",16,14,"WISN","7.3"
"238",13211.9702341832,30573.981157979,581.544255128621,2525.03627249683,5447.36266270126,12406.5685843949,76129.1576371503,1.00296565046213,7454,0,1,"Nr[17,14]",17,14,"WRSA","7.3"
"239",41925.9384062585,45306.2990700236,4963.16290729924,15863.0757373632,28870.193458809,52433.3716425165,152136.85917922,1.00347330004014,15000,0,1,"Nr[1,15]",1,15,"AMGP","7.4"
"240",34968.3527641548,70141.0714951933,1102.33482141541,6515.14098326169,15269.9269951191,36234.2380531843,189172.126802863,1.00639320650924,10085,0,1,"Nr[2,15]",2,15,"BASA","7.4"
"241",12031.0463065584,26196.1578908075,334.822621664292,2182.04549154227,5349.65142138771,12622.2506212049,63208.940962951,1.00824984086281,5030,0,1,"Nr[3,15]",3,15,"BBPL","7.4"
"242",9340.86577864468,24142.0213077974,114.430165198882,1112.58189081987,3220.00927829555,8657.8011822318,55440.3429171246,1.00391057211154,15000,0,1,"Nr[4,15]",4,15,"BBSA","7.4"
"243",19501.5921777256,31099.9141594958,792.470114741865,4491.25424475099,10122.6471174082,22323.8715927397,97772.1780856058,1.00170823683985,15000,0,1,"Nr[5,15]",5,15,"DUNL","7.4"
"244",312104.946593708,388952.999620174,33894.6572782558,107036.715602953,198173.087419559,369418.657931409,1263875.68276109,1.00479819822172,10353,0,1,"Nr[6,15]",6,15,"LESA","7.4"
"245",141359.82245081,176262.26655234,14685.5930495495,48811.5704927291,91768.202915042,170669.814516507,561813.720969448,1.00330006210426,15000,0,1,"Nr[7,15]",7,15,"PESA","7.4"
"246",5213.15668375559,17429.3782814043,48.2009429879664,530.952797007837,1599.56354479729,4658.03536428095,31507.8736054884,1.00566799523025,7343,0,1,"Nr[8,15]",8,15,"REKN","7.4"
"247",13161.6522278411,22754.3846874365,217.927098407891,2086.76153605975,5895.67439220181,14852.6497029733,70654.2568297494,1.00159865270628,15000,0,1,"Nr[9,15]",9,15,"REPH","7.4"
"248",78053.9356764506,129892.841876576,3779.13009960682,18700.527036435,40854.6076090447,87113.6284727679,384924.25951685,1.01272955682898,3549,0,1,"Nr[10,15]",10,15,"RNPH","7.4"
"249",14738.7275506962,46056.9936425149,115.913751799127,1324.63379281694,4117.90845025653,12397.0916866536,91502.6423171805,1.01799858143681,15000,0,1,"Nr[11,15]",11,15,"RUTU","7.4"
"250",19838.7117713307,45743.912292371,846.808590894232,4597.65246386297,9917.86396159194,20896.160697452,100302.73612619,1.08645863596802,4785,0,1,"Nr[12,15]",12,15,"SAND","7.4"
"251",125402.995101592,207759.532680325,6922.40640165973,30665.3852381949,66075.9225695021,142527.374300515,609785.368445116,1.00383197276198,15000,0,1,"Nr[13,15]",13,15,"SEPL","7.4"
"252",49325.4386188794,50775.0782273306,6139.26900939323,19043.8771983355,34587.4506998432,61713.5160981677,174883.910323955,1.00020564478345,15000,0,1,"Nr[14,15]",14,15,"SESA","7.4"
"253",11598.8226785006,21846.795358154,297.333645167432,2093.28972369122,5305.92305377323,12593.3160301984,61265.3727644838,1.00047661293943,15000,0,1,"Nr[15,15]",15,15,"STSA","7.4"
"254",16183.8229566581,21899.5380481764,765.542663968426,4141.85292175321,9225.59250914815,19648.1350736408,72593.1223666788,1.0014004547431,8750,0,1,"Nr[16,15]",16,15,"WISN","7.4"
"255",26895.9164789012,42606.1022117216,868.04488555047,5653.2996205812,13637.3393041357,30845.4756918191,134839.765057265,1.00289914887648,8537,0,1,"Nr[17,15]",17,15,"WRSA","7.4"
"256",50770.8175304085,34611.4536588727,12796.0125828258,27625.805378552,41960.8526383934,63862.2486561317,139554.037776009,1.00035352549133,10860,0,1,"Nr[1,16]",1,16,"AMGP","7.5"
"257",124390.195338926,201937.822469729,8548.50227215318,32047.6323978928,66189.111355727,137155.658593012,606473.354495274,1.00123257511491,6098,0,1,"Nr[2,16]",2,16,"BASA","7.5"
"258",4570.64174688432,9750.60440312883,137.160756196181,879.195864158709,2091.20649233102,4933.19871124494,24027.7347802361,1.01150409579054,4398,0,1,"Nr[3,16]",3,16,"BBPL","7.5"
"259",8682.22733673247,15911.7537546606,348.108545393887,1872.0335057626,4233.56814105899,9523.0090000463,44018.8696986786,1.00897717835292,15000,0,1,"Nr[4,16]",4,16,"BBSA","7.5"
"260",7167.06237377898,11387.0724319475,329.322025960573,1672.8383343716,3764.29023348639,8129.07412516598,34893.201182928,1.00368902374712,8110,0,1,"Nr[5,16]",5,16,"DUNL","7.5"
"261",228540.142073208,215237.568083727,42138.3787820171,103257.058749744,168644.145738662,278100.166546408,763320.196039491,1.00153490168947,6507,0,1,"Nr[6,16]",6,16,"LESA","7.5"
"262",37285.0642025977,31577.8955475715,6161.47259153539,16989.5993647005,28654.8857520061,47206.091533995,120387.653972832,1.00112373725899,15000,0,1,"Nr[7,16]",7,16,"PESA","7.5"
"263",1976.56689915415,6152.03601703362,19.6809690099663,214.252961802004,648.485344582483,1846.08389642098,11952.8857047761,1.01915411496738,15000,0,1,"Nr[8,16]",8,16,"REKN","7.5"
"264",4738.3278637377,9608.27235351545,79.6255819494037,712.739566070869,2001.1652421999,5173.37422115024,26056.4923597305,1.01752018639301,15000,0,1,"Nr[9,16]",9,16,"REPH","7.5"
"265",61550.2387419467,86802.6119151429,6770.45031047721,20507.9968585411,38005.8121247958,72653.9884843568,257419.123198954,1.01164307708417,15000,0,1,"Nr[10,16]",10,16,"RNPH","7.5"
"266",5266.20345863604,28507.9122216403,47.0657704401022,504.855962088953,1528.62514614503,4404.1997946359,30966.9184195964,1.21486576385698,3739,0,1,"Nr[11,16]",11,16,"RUTU","7.5"
"267",8683.25679129318,18170.6077526115,422.86972970379,2036.95399382208,4381.00383738454,9280.55070377613,42765.2264242154,1.02250941142883,2709,0,1,"Nr[12,16]",12,16,"SAND","7.5"
"268",50326.6978713409,91487.4119628359,2518.5432242625,11438.1851881597,24948.4765053275,54894.8851065833,249987.727018383,1.01149630522585,7698,0,1,"Nr[13,16]",13,16,"SEPL","7.5"
"269",56076.4756957967,44805.1657409674,12751.0946499249,28522.8882475723,44258.2375384469,69201.8167625551,174949.514235131,1.00166620898951,12905,0,1,"Nr[14,16]",14,16,"SESA","7.5"
"270",42538.5478833343,48867.3396087543,5815.00053764509,16556.0681293183,29098.4926011889,51152.341001631,155747.469908036,1.00266665669077,15000,0,1,"Nr[15,16]",15,16,"STSA","7.5"
"271",6037.5998252951,6080.60452327369,590.086378561381,2290.6730831576,4249.25383876346,7669.99027738699,22139.8720378581,0.999956498930605,15000,0,1,"Nr[16,16]",16,16,"WISN","7.5"
"272",11043.4008467887,16098.2865038282,651.390524057679,2993.56426115462,6268.94006302532,12740.6743340188,52710.6222530328,1.00113363238242,15000,0,1,"Nr[17,16]",17,16,"WRSA","7.5"
"273",16965.9828037101,9013.39155460754,5560.01479542159,10716.6517689995,15016.8800317028,21084.5445224719,39584.2269166746,1.00056027425307,3048,0,1,"Nr[1,17]",1,17,"AMGP","8.1"
"274",4757.84307214661,6606.14088245275,498.854274129459,1619.58978324474,2998.16644860452,5608.86788094051,19267.0378979654,1.0178770377789,15000,0,1,"Nr[2,17]",2,17,"BASA","8.1"
"275",783.409008069503,1249.01143712957,34.8269602355888,198.333318457998,437.204045773545,930.368176940098,3557.74699925458,1.0116064860208,15000,0,1,"Nr[3,17]",3,17,"BBPL","8.1"
"276",721.355533062648,1441.94445193778,14.4784867872897,125.099411696429,320.138060495458,769.796353932341,3866.47474842962,1.01442656115926,15000,0,1,"Nr[4,17]",4,17,"BBSA","8.1"
"277",14634.4251492145,7520.62360474023,5191.35304008984,9519.6588948517,12990.6827256007,17832.9831513034,33338.2928085649,0.999984549497139,15000,0,1,"Nr[5,17]",5,17,"DUNL","8.1"
"278",25542.1594537648,20898.920052108,5751.87012254173,13013.5304984728,19904.6698562954,31090.4840330164,79160.8178393012,1.00156451205366,4959,0,1,"Nr[6,17]",6,17,"LESA","8.1"
"279",70166.4122289451,36907.2840416387,28153.8003992342,47183.6169204991,62112.7371828219,83526.764834013,155703.392996002,1.00257758902607,3871,0,1,"Nr[7,17]",7,17,"PESA","8.1"
"280",389.530518701587,834.562903809397,6.35342789167498,57.3746574784609,158.756207413094,409.688977324454,2156.5294573663,1.00307633332193,13182,0,1,"Nr[8,17]",8,17,"REKN","8.1"
"281",6885.11766933588,3321.72954222541,2539.12002358334,4538.4049290609,6223.2019675715,8471.14473923129,15074.8394367509,1.00004685489294,15000,0,1,"Nr[9,17]",9,17,"REPH","8.1"
"282",10835.5978345803,10381.875706087,2469.64327972435,5368.6081003587,8183.54009813854,12669.84161059,36339.4958046611,1.00302956812671,8061,0,1,"Nr[10,17]",10,17,"RNPH","8.1"
"283",929.380805588755,2488.12707781455,15.3411682732142,123.867652843684,334.137531252341,882.99697020708,5419.83590427574,1.00882156578702,10133,0,1,"Nr[11,17]",11,17,"RUTU","8.1"
"284",3117.31212793092,5194.05702421123,264.70345580552,974.373961047962,1858.89143437198,3571.76041259756,13412.6234874429,1.03123380569483,1076,0,1,"Nr[12,17]",12,17,"SAND","8.1"
"285",4575.84915684981,9063.44389596501,320.215595106993,1256.65344462215,2459.85588520133,4891.16322304956,21393.922918057,1.00767241925279,13914,0,1,"Nr[13,17]",13,17,"SEPL","8.1"
"286",15460.7476800147,8231.68146694071,5861.18386821148,10158.8319086972,13660.2600816848,18548.6631336108,35846.6969610745,1.00117414519106,6753,0,1,"Nr[14,17]",14,17,"SESA","8.1"
"287",6992.38732160125,4969.81578210947,1564.66092439833,3703.7971097148,5772.25584200353,8792.10219512772,19613.3372491488,1.0001454206791,15000,0,1,"Nr[15,17]",15,17,"STSA","8.1"
"288",1027.12377041563,906.626156564976,144.339501777409,446.888943317035,777.040049764613,1302.58685748689,3403.10585181965,1.0019935773912,7970,0,1,"Nr[16,17]",16,17,"WISN","8.1"
"289",12307.0060322335,11448.7070166337,2443.14543121387,5835.92815809699,9151.01684478879,14691.1370166751,42012.4214197753,1.00021513049913,13969,0,1,"Nr[17,17]",17,17,"WRSA","8.1"
"290",14539.4539064353,15563.814172081,1744.15864622678,5550.02109996567,10075.963387491,17764.8689991662,55336.8869516444,1.00305954758423,4829,0,1,"Nr[1,18]",1,18,"AMGP","8.2"
"291",31329.0110623495,56318.9132755937,2047.97937215102,8159.74985932018,16375.6400995009,33669.7555307615,154120.001741905,1.00892756504392,15000,0,1,"Nr[2,18]",2,18,"BASA","8.2"
"292",5266.27966879512,12277.8158882053,145.451019566958,879.007991537236,2125.21322782608,5122.03566361766,29849.8507885494,1.01168546567841,3484,0,1,"Nr[3,18]",3,18,"BBPL","8.2"
"293",4218.69955780201,14962.246226899,57.8295892493152,490.602563175326,1331.29527540623,3645.4747290177,25104.2189130179,1.06453752769036,5413,0,1,"Nr[4,18]",4,18,"BBSA","8.2"
"294",331717.499307014,219808.386861674,95509.9432941998,190643.357408833,278204.29917469,406956.782286303,899047.572737668,1.00054145865633,15000,0,1,"Nr[5,18]",5,18,"DUNL","8.2"
"295",7866.16754821018,19682.9423698421,160.473829584405,1136.14532662186,2879.97171467754,7452.23982717675,47946.5124022639,1.00231846146818,15000,0,1,"Nr[6,18]",6,18,"LESA","8.2"
"296",158282.28403395,112551.798444778,44467.5212475169,88890.6755589761,130445.650199132,192232.974911266,445379.266649677,1.00579228887276,5009,0,1,"Nr[7,18]",7,18,"PESA","8.2"
"297",2241.45779742727,6757.6981546245,21.8993430623626,224.638832612012,681.362989330165,1937.49387816989,13566.5404973549,1.01937659318198,15000,0,1,"Nr[8,18]",8,18,"REKN","8.2"
"298",7370.40150333788,14524.9837293268,354.91632836558,1661.36307981539,3459.09706576072,7479.83901325469,37932.7492244076,1.00455202681418,7402,0,1,"Nr[9,18]",9,18,"REPH","8.2"
"299",115165.187220011,137437.604079425,17517.3792120782,46022.3886580505,77622.0989278777,134740.411473275,440376.096022746,1.01643695993749,6837,0,1,"Nr[10,18]",10,18,"RNPH","8.2"
"300",7072.53667572423,41604.0541324371,58.0661482469012,549.81390586194,1633.07998833677,4901.57635618864,43010.2054300712,1.02387187032192,15000,0,1,"Nr[11,18]",11,18,"RUTU","8.2"
"301",8392.33143429105,18180.747015667,398.149403180096,1997.10820758022,4113.22303439788,8628.07399452976,42768.232719011,1.01632561624795,2519,0,1,"Nr[12,18]",12,18,"SAND","8.2"
"302",8211.84298293997,25135.7868312026,118.98834015959,931.426110426297,2599.15963647218,6980.49709897976,49794.5375311293,1.02028961887603,15000,0,1,"Nr[13,18]",13,18,"SEPL","8.2"
"303",101587.664669734,66841.8956961719,28023.0562515248,57080.5160132109,84507.0724927832,125644.822998172,281641.175554323,1.00005151166008,15000,0,1,"Nr[14,18]",14,18,"SESA","8.2"
"304",13324.8715176364,21339.5374100951,1084.03059383976,4276.20527162285,8274.57441616903,15920.3489346083,55188.9148122234,1.06243257461225,15000,0,1,"Nr[15,18]",15,18,"STSA","8.2"
"305",2804.08827620504,5606.84634295228,149.437723995605,689.848867664337,1453.53814866102,3026.13684559764,13537.2997222634,1.0048273612917,15000,0,1,"Nr[16,18]",16,18,"WISN","8.2"
"306",15264.523100118,26966.8267878125,872.838773191559,3664.87467316391,7666.9582581226,16110.8130506247,79562.4437508609,1.00024305767603,10346,0,1,"Nr[17,18]",17,18,"WRSA","8.2"
"307",60913.9996946368,33823.7205514572,19555.0877385076,37691.8066678225,53478.8079219283,75044.3860618135,146779.086903139,1.00312774330718,884,0,1,"Nr[1,19]",1,19,"AMGP","8.4"
