"","mean","sd","lci","lqrt","med","uqrt","uci","Rhat","n.eff","overlap0","f","node","j_species","habitat","j_sub_region","species","Region"
"808",3048.21452328085,9087.51324611702,1.14988386989445,78.2249577316176,485.660041472486,2412.62955278997,22521.4623738273,1.02290745679629,14605,0,1,"n[9,3,16]",9,"3",16,"REPH","7.5"
"809",49189.9752956477,83659.2301426956,2128.29951177266,11554.214346989,25500.5445177894,57023.2122260175,238461.898878152,1.0113470179449,15000,0,1,"n[10,3,16]",10,"3",16,"RNPH","7.5"
"810",3264.80380978055,27803.260927141,0.9323224382128,49.061472075032,302.620505416597,1586.13909180262,22813.8984022162,1.22591786666445,4437,0,1,"n[11,3,16]",11,"3",16,"RUTU","7.5"
"811",4342.63594109447,15158.6379097651,34.069730395651,428.186833366267,1307.30936807647,3640.82800157079,25491.6920758425,1.04212391812986,3339,0,1,"n[12,3,16]",12,"3",16,"SAND","7.5"
"812",48425.3929327211,91125.3239673206,1775.88441720283,9878.69785821858,23067.9714350268,52757.627912072,247318.616826932,1.01183485663778,7573,0,1,"n[13,3,16]",13,"3",16,"SEPL","7.5"
"813",39599.6460849179,42357.8645282458,3891.59295065662,14324.5414595118,27163.871335877,49982.6979493397,150387.378139611,1.00218893785825,15000,0,1,"n[14,3,16]",14,"3",16,"SESA","7.5"
"814",30891.5959958038,45837.8731050426,1569.81563249237,8210.08317204658,17654.7303607133,36478.6932268614,137366.139090192,1.00355984331486,15000,0,1,"n[15,3,16]",15,"3",16,"STSA","7.5"
"815",1258.11422768518,3258.28464017081,2.46113310357616,67.6545492834917,301.369353448333,1087.13068683542,8658.03926572436,1.00219711378151,15000,0,1,"n[16,3,16]",16,"3",16,"WISN","7.5"
"816",6655.09906923994,15029.6513974225,12.7228885902663,390.887513330014,1768.96991671512,6318.87625134854,45590.6389944348,1.00210718904182,15000,0,1,"n[17,3,16]",17,"3",16,"WRSA","7.5"
"817",1368.03417885272,1048.8236126941,254.808692058633,668.659592839638,1091.5776903108,1739.62230780608,4050.23522636813,1.00183912293191,2126,0,1,"n[1,1,17]",1,"1",17,"AMGP","8.1"
"818",852.0127337168,1427.10949148364,27.5599082294532,179.704690606819,423.867811488975,955.262028997082,4354.40234530637,1.00096364354575,15000,0,1,"n[2,1,17]",2,"1",17,"BASA","8.1"
"819",114.161052569369,227.835109422553,0.68979291370073,11.9281706098815,41.8902458349123,124.118947230972,641.875643399804,1.00838891772951,3405,0,1,"n[3,1,17]",3,"1",17,"BBPL","8.1"
"820",105.463628122646,264.721999041986,0.204359940058381,6.14170784973787,26.1632197274594,93.3357800345627,698.363155030239,1.00352104351849,15000,0,1,"n[4,1,17]",4,"1",17,"BBSA","8.1"
"821",4751.03139877273,3435.83125465268,1102.66473237768,2522.23487348884,3883.36659137727,5912.17158516931,13586.4964263808,1.00005878422176,15000,0,1,"n[5,1,17]",5,"1",17,"DUNL","8.1"
"822",1254.12348477117,1501.44440499784,120.174875486541,433.443792997847,831.859484404104,1541.34531494261,4954.40173001394,1.00416004520952,15000,0,1,"n[6,1,17]",6,"1",17,"LESA","8.1"
"823",16471.8514948572,10269.3777482473,4781.04717628424,9619.69831419887,13966.0368286881,20334.602356324,42876.6370603037,1.00148543856404,14337,0,1,"n[7,1,17]",7,"1",17,"PESA","8.1"
"824",50.4925250113605,136.99684368436,0.0524011327380326,2.16266274276999,10.3646845281711,41.857248186473,358.155083924404,1.00224774625902,7391,0,1,"n[8,1,17]",8,"1",17,"REKN","8.1"
"825",3902.02104410319,2237.86910379866,1138.16634199107,2353.37478855722,3386.96159132961,4884.72452263311,9633.18282500964,0.999938583209718,15000,0,1,"n[9,1,17]",9,"1",17,"REPH","8.1"
"826",2610.8854722976,2314.08425408684,396.010659961933,1164.45519792545,1956.62192008163,3257.96409827776,8550.60074576785,1.00041392370364,15000,0,1,"n[10,1,17]",10,"1",17,"RNPH","8.1"
"827",109.317427806662,305.895929364109,0.132461667348659,4.99390133342011,23.2288801359662,89.8263981282431,756.528164036801,1.00953844568428,4021,0,1,"n[11,1,17]",11,"1",17,"RUTU","8.1"
"828",273.325563038392,574.927321880978,3.18027764459548,38.952096024242,112.765305148396,287.276842274524,1512.56704080046,1.01304593208801,2692,0,1,"n[12,1,17]",12,"1",17,"SAND","8.1"
"829",106.904955751484,249.094826386451,0.270187420616597,7.14898270997169,29.3647419863983,103.590385661796,705.013153238632,1.0136071685917,8159,0,1,"n[13,1,17]",13,"1",17,"SEPL","8.1"
"830",1698.37326530672,1101.16122722542,408.364809964927,934.675943052232,1438.94646255586,2154.30352925988,4472.91021816165,1.00065948578971,15000,0,1,"n[14,1,17]",14,"1",17,"SESA","8.1"
"831",110.880572273417,205.209012212121,0.534632208235121,10.9846709345928,39.858721446934,122.225416837415,675.41397810718,1.00176845487212,15000,0,1,"n[15,1,17]",15,"1",17,"STSA","8.1"
"832",323.058349989958,326.067338184957,26.5988509722432,114.137141110696,225.655431560517,419.597592708998,1167.25573055505,1.00052945942139,15000,0,1,"n[16,1,17]",16,"1",17,"WISN","8.1"
"833",169.166341371285,299.564430670704,0.76690811754938,18.335218987779,67.4680737600119,196.901599406915,949.473528037262,1.00447202049809,7913,0,1,"n[17,1,17]",17,"1",17,"WRSA","8.1"
"834",12433.3094346192,6980.18641388233,3729.30435605592,7575.21668639515,10848.7506296587,15556.8338775698,30102.0944570066,1.00063701611025,2903,0,1,"n[1,2,17]",1,"2",17,"AMGP","8.1"
"835",2837.25808812199,4174.73415309654,122.537810788873,709.323943230793,1578.41641490942,3352.83732707747,12929.5755027896,1.00203414297083,15000,0,1,"n[2,2,17]",2,"2",17,"BASA","8.1"
"836",347.547901802183,602.729441279979,2.54429526470332,42.4508556939742,139.108036332472,395.319050147546,1921.76404283164,1.00023567305248,12053,0,1,"n[3,2,17]",3,"2",17,"BBPL","8.1"
"837",382.480882159801,964.559882390954,0.982912428536012,27.7567376196211,110.708090218798,370.513062988008,2353.84383373194,1.02179440332103,15000,0,1,"n[4,2,17]",4,"2",17,"BBSA","8.1"
"838",9268.59286328415,5962.79563539768,2373.95481677778,5255.88702274284,7827.56370995862,11638.364560975,24525.6699189973,0.999998466624291,15000,0,1,"n[5,2,17]",5,"2",17,"DUNL","8.1"
"839",23690.6301834849,19961.9737541659,5035.53151957944,11710.633677766,18282.3918933653,28964.204312335,74848.118975717,1.00188269099921,4390,0,1,"n[6,2,17]",6,"2",17,"LESA","8.1"
"840",34982.9154088515,18284.0666267921,11826.6332708931,22435.4171989715,31089.3277789332,42858.544641062,80637.7151557018,1.00035835218566,10472,0,1,"n[7,2,17]",7,"2",17,"PESA","8.1"
"841",196.606788927264,497.800328626205,0.271229548852099,10.4965535809217,48.6297031681889,180.852323720393,1329.41067622167,1.00801659879837,7310,0,1,"n[8,2,17]",8,"2",17,"REKN","8.1"
"842",2527.36189283155,1906.08215803316,385.846450310399,1210.1137923921,2051.22014536824,3280.22438957365,7689.96884961256,1.00016988238939,15000,0,1,"n[9,2,17]",9,"2",17,"REPH","8.1"
"843",3216.27077846035,3025.14824552939,365.877759197565,1307.28907046826,2364.4566469172,4096.14795890077,11248.7187403916,1.00011352322386,15000,0,1,"n[10,2,17]",10,"2",17,"RNPH","8.1"
"844",364.156209271496,1043.07895660712,0.595938209115365,18.8655610232161,89.3114261757875,319.350402845028,2400.54415047739,1.01414396741312,6155,0,1,"n[11,2,17]",11,"2",17,"RUTU","8.1"
"845",2312.28784719971,4146.62299712786,98.4476343530713,543.20462327247,1231.01819973512,2632.80959590163,11083.1827790912,1.04362983982268,1274,0,1,"n[12,2,17]",12,"2",17,"SAND","8.1"
"846",1422.71352798236,2042.19982018631,43.1134206413237,330.368190001156,781.820065041784,1726.62921928901,6661.73047915323,1.00609721172731,3611,0,1,"n[13,2,17]",13,"2",17,"SEPL","8.1"
"847",7928.26700163973,4069.81542167365,2564.29596904181,5069.93313606734,7073.00752253315,9826.43283042271,18197.1297141062,1.00021431512159,9090,0,1,"n[14,2,17]",14,"2",17,"SESA","8.1"
"848",6552.95985123285,4782.49492041982,1358.98890891794,3383.14548089835,5360.65962789746,8283.06560095459,18640.1877900468,1.00029952417702,15000,0,1,"n[15,2,17]",15,"2",17,"STSA","8.1"
"849",538.463336680357,638.341048333759,18.1840852225231,135.126983691597,325.349391405872,698.626629108618,2336.13386340287,1.00145165863934,2854,0,1,"n[16,2,17]",16,"2",17,"WISN","8.1"
"850",4290.63073693516,3214.59472185959,700.072212033796,2099.23728620784,3467.01138036201,5547.45276181635,12693.1566798424,1.0000477579586,15000,0,1,"n[17,2,17]",17,"2",17,"WRSA","8.1"
"851",3164.6391902382,3755.14852377556,271.303514002408,1050.8193435469,2040.12344024547,3859.4939405489,13027.7031130529,1.00069732641373,15000,0,1,"n[1,3,17]",1,"3",17,"AMGP","8.1"
"852",1068.57225030782,4409.54127190505,3.56099337490819,63.5441247629419,236.732419027708,785.04016083298,7233.07826093519,1.09339369772374,7169,0,1,"n[2,3,17]",2,"3",17,"BASA","8.1"
"853",321.70005369795,1030.22034796416,0.690426563296973,16.0818049494991,66.5341597892453,250.366938082202,2254.67550455158,1.02611134414196,6447,0,1,"n[3,3,17]",3,"3",17,"BBPL","8.1"
"854",233.411022780201,978.526623827153,0.140228870068565,5.07432278193818,26.765526522941,122.843822012267,1739.80074914089,1.00988563419244,15000,0,1,"n[4,3,17]",4,"3",17,"BBSA","8.1"
"855",614.800887157642,1502.47397712877,2.10454781843373,40.6802288209705,158.69720800598,549.852428250824,4250.75419284588,1.01019697422236,4363,0,1,"n[5,3,17]",5,"3",17,"DUNL","8.1"
"856",597.405785508797,2684.01093102666,0.846914550778422,23.4885449812853,107.93601499786,415.95051724524,4186.86287962923,1.01851821803161,15000,0,1,"n[6,3,17]",6,"3",17,"LESA","8.1"
"857",18711.6453252364,25302.0474685409,1709.80995665373,6228.00184548645,11787.4766129916,22506.5611283177,76309.8468860598,1.0122029260099,3266,0,1,"n[7,3,17]",7,"3",17,"PESA","8.1"
"858",142.431204762962,631.167067914276,0.057800559848122,2.67487375046554,15.1606099107557,76.6160689059217,1106.21845356839,1.00788552866686,15000,0,1,"n[8,3,17]",8,"3",17,"REKN","8.1"
"859",455.734732401137,1313.77297621856,0.145163019318398,10.4929300725484,67.5897712244015,345.529081904748,3498.18865772764,1.00250949391249,15000,0,1,"n[9,3,17]",9,"3",17,"REPH","8.1"
"860",5008.44158382234,9374.86129772583,119.947518808777,841.008387085351,2198.64813659071,5291.56695150038,27636.1127024548,1.00319139152798,7849,0,1,"n[10,3,17]",10,"3",17,"RNPH","8.1"
"861",455.907168510597,2207.47831305545,0.104084033672506,6.08147151794332,37.5008174199431,200.165495549283,3650.22622295403,1.01932331878647,15000,0,1,"n[11,3,17]",11,"3",17,"RUTU","8.1"
"862",531.698717692809,2709.29057268484,3.85463361329562,49.0302905923215,150.74920801372,422.791951041812,3202.78428887428,1.08963247837623,7145,0,1,"n[12,3,17]",12,"3",17,"SAND","8.1"
"863",3046.23067311597,8682.24136900366,35.6047302939836,348.905302544057,1005.53127123947,2788.52458731201,17515.3416383178,1.00771516337839,15000,0,1,"n[13,3,17]",13,"3",17,"SEPL","8.1"
"864",5834.10741306823,6724.6907789635,528.146316510505,1984.74273221999,3796.58608400611,7259.76107340107,23175.8021710653,1.00189700800959,6056,0,1,"n[14,3,17]",14,"3",17,"SESA","8.1"
"865",328.546898094982,1038.51064106419,0.564184494442336,14.8080374550728,66.094766229862,250.536165132011,2268.51168584945,1.00547432949026,15000,0,1,"n[15,3,17]",15,"3",17,"STSA","8.1"
"866",165.602083745319,469.484417841157,0.281415479178733,7.72876067640029,34.9060273018828,133.554086824326,1185.98892465363,1.02638736778522,7054,0,1,"n[16,3,17]",16,"3",17,"WISN","8.1"
"867",7847.20895392705,10857.3004500969,422.997602981142,2023.93677331484,4410.51492313191,9257.78935500026,36433.6779370025,1.00016670994348,14100,0,1,"n[17,3,17]",17,"3",17,"WRSA","8.1"
"868",791.390010236368,1031.56474353316,28.1228122947838,203.739271977994,467.319847328998,983.951660659617,3530.2150170629,1.00057681661544,13471,0,1,"n[1,1,18]",1,"1",18,"AMGP","8.2"
"869",1346.79907851095,3130.87065104984,10.1465350901317,142.750733839423,457.392957331916,1322.59221287556,8015.23532049151,1.02268761979251,15000,0,1,"n[2,1,18]",2,"1",18,"BASA","8.2"
"870",477.256066635072,955.83256845652,2.80570199116947,50.3637395051233,171.313811884233,489.042213357823,2864.58264615634,1.00123779561052,15000,0,1,"n[3,1,18]",3,"1",18,"BBPL","8.2"
"871",451.13897791799,1279.57964247396,0.880900654455278,26.2949385178254,111.121664412254,394.291839354547,3017.2044857627,1.00217359309045,15000,0,1,"n[4,1,18]",4,"1",18,"BBSA","8.2"
"872",49570.7392595854,31564.5855422229,14436.1687745396,28762.7793717177,41669.828941623,61191.415713355,130951.929074861,1.00002519910881,15000,0,1,"n[5,1,18]",5,"1",18,"DUNL","8.2"
"873",594.342923750754,1315.48502211243,2.30755618206469,47.9742641734983,184.469406774088,582.168828443638,3717.82076190119,1.00340093992609,5160,0,1,"n[6,1,18]",6,"1",18,"LESA","8.2"
"874",48985.6805414421,30790.0977486884,13720.7144214026,28104.0262369263,41559.3742300877,61074.4548713787,127658.329538757,1.00018737397247,11407,0,1,"n[7,1,18]",7,"1",18,"PESA","8.2"
"875",211.609838193877,734.656567218945,0.217887199480596,8.46597016635194,41.1559991962023,166.868188572014,1475.22416320311,1.01992206579447,5060,0,1,"n[8,1,18]",8,"1",18,"REKN","8.2"
"876",1617.47274003909,1913.65004937016,62.0516901300525,442.011175950116,1011.2727021868,2091.25898130919,6711.73483845687,1.00027127193986,15000,0,1,"n[9,1,18]",9,"1",18,"REPH","8.2"
"877",8511.26519328307,7636.16699622159,1261.42946380678,3696.73363806054,6386.3520701687,10768.2898982585,28363.3634041913,1.0001834518845,15000,0,1,"n[10,1,18]",10,"1",18,"RNPH","8.2"
"878",486.413587629964,1616.68220519983,0.458349141755315,17.4763820930653,92.4484735678806,380.826331513449,3532.22285293458,1.01884720504382,10190,0,1,"n[11,1,18]",11,"1",18,"RUTU","8.2"
"879",1126.18826536036,2748.34712437104,13.426034947203,156.894576387165,442.278494730277,1150.21016033509,6329.86369403438,1.01584889927418,5472,0,1,"n[12,1,18]",12,"1",18,"SAND","8.2"
"880",440.599191324214,1113.51785114817,0.975232181912771,27.5537299202054,115.587635584602,394.750940339341,2921.62055551986,1.00153744283444,15000,0,1,"n[13,1,18]",13,"1",18,"SEPL","8.2"
"881",6022.49337438478,3954.23762538435,1373.1212149345,3306.98958905812,5061.2713639532,7664.89663929055,16123.6255906482,1.00057204936727,15000,0,1,"n[14,1,18]",14,"1",18,"SESA","8.2"
"882",387.496355975679,749.241850571097,1.86703074831397,38.4482527751146,137.667896946874,411.996751912336,2255.55958075785,1.00007147796071,15000,0,1,"n[15,1,18]",15,"1",18,"STSA","8.2"
"883",761.218154192605,930.527011584667,26.0353328489988,192.85932006682,456.096853647261,968.676949649523,3322.78413783788,1.00179352852254,15000,0,1,"n[16,1,18]",16,"1",18,"WISN","8.2"
"884",2328.56832363283,2784.59748987695,109.310037895205,661.166738965538,1457.07081535416,2937.09725597313,9619.47332637727,1.00013387758245,12490,0,1,"n[17,1,18]",17,"1",18,"WRSA","8.2"
"885",5783.75377187275,7144.026235086,368.10045359778,1740.48216816586,3609.50797759983,7170.11300222931,24552.7427383696,1.00194279353564,15000,0,1,"n[1,2,18]",1,"2",18,"AMGP","8.2"
"886",19148.6942070837,40472.2579789844,636.805081546076,3697.99870812961,8672.5059711575,19871.9266205664,99402.1549633902,1.0188527073518,12290,0,1,"n[2,2,18]",2,"2",18,"BASA","8.2"
"887",1099.77091362891,2849.00978391877,3.391267425603,71.0485738279016,277.548667594691,973.975603847741,7271.44194040973,1.01698481072415,3666,0,1,"n[3,2,18]",3,"2",18,"BBPL","8.2"
"888",1119.73564581149,4021.81030794392,1.03976763849561,39.5351168544817,189.056236614096,788.104449316337,8065.84713359298,1.02430509676272,13709,0,1,"n[4,2,18]",4,"2",18,"BBSA","8.2"
"889",193808.735875516,160557.533069768,42161.9321288594,95060.0129926554,152524.533081697,238745.788772517,601071.834663653,1.00153840607265,15000,0,1,"n[5,2,18]",5,"2",18,"DUNL","8.2"
"890",1543.7479955377,4751.66465336859,3.10641590046301,82.2040961141723,342.090039849394,1226.34471404328,10735.980388846,1.0276960918161,15000,0,1,"n[6,2,18]",6,"2",18,"LESA","8.2"
"891",59734.6326113396,55388.6832539524,8291.45575359065,25200.6739017612,43807.196031771,75020.5891239012,205934.046946429,1.00054599758222,7592,0,1,"n[7,2,18]",7,"2",18,"PESA","8.2"
"892",537.180568601995,1891.93790789606,0.274909331598545,13.2542289486138,73.1806249345041,350.048996375694,4172.25237750595,1.05323292995101,2475,0,1,"n[8,2,18]",8,"2",18,"REKN","8.2"
"893",1018.81018320601,2421.20882958687,0.835399177150278,43.0736146003854,232.538868639753,908.986553370924,7159.43635420124,1.0006148299056,15000,0,1,"n[9,2,18]",9,"2",18,"REPH","8.2"
"894",43671.3082352875,52601.8730209378,4093.70301159637,14602.3810654035,28015.1592598516,53445.6477970435,180447.690172817,1.00188435283043,7917,0,1,"n[10,2,18]",10,"2",18,"RNPH","8.2"
"895",1612.88942385074,13463.8995706488,0.655074940471963,33.5202537560532,185.493994057607,895.514051314627,11137.8900381695,1.11180665708723,15000,0,1,"n[11,2,18]",11,"2",18,"RUTU","8.2"
"896",2150.49756479618,5962.72737229456,16.1280442081406,218.827155310239,690.957953532744,1920.40496060083,13763.7389374748,1.02706412726885,1629,0,1,"n[12,2,18]",12,"2",18,"SAND","8.2"
"897",1362.9948063684,4575.93530853775,1.79780430431628,59.0430616495164,269.190012167928,1008.39707134472,9790.99641460932,1.00547960066828,15000,0,1,"n[13,2,18]",13,"2",18,"SEPL","8.2"
"898",26128.769054986,20298.5688742951,4694.74694950754,12670.1488205051,20606.1575925764,33250.6791152069,79993.1620348096,1.00143841767812,9730,0,1,"n[14,2,18]",14,"2",18,"SESA","8.2"
"899",9371.19006002049,13054.0484596003,480.103981059383,2536.60682714385,5458.49713369844,11254.5014227753,41026.13652988,1.00402954243028,15000,0,1,"n[15,2,18]",15,"2",18,"STSA","8.2"
"900",312.214283500655,806.135227004897,0.454507733494184,14.7925193863881,65.4602617184238,260.669406959583,2254.79340192561,1.00457442400769,6108,0,1,"n[16,2,18]",16,"2",18,"WISN","8.2"
"901",2685.61170500111,5607.90758458438,7.46805522420643,202.757523459993,830.715032398401,2753.19534335589,16608.9419129326,1.00669310997247,5501,0,1,"n[17,2,18]",17,"2",18,"WRSA","8.2"
"902",7964.31012432616,13461.222928799,179.835576193747,1377.42072645543,3620.54421416594,8803.80733418007,42817.6071393801,1.00405038668961,4256,0,1,"n[1,3,18]",1,"3",18,"AMGP","8.2"
"903",10833.5177767548,36168.515111686,34.8001001606013,670.689199775567,2490.80943515223,8531.16991831336,74373.3826316242,1.00900668750268,15000,0,1,"n[2,3,18]",2,"3",18,"BASA","8.2"
"904",3689.25268853114,11821.0382846822,7.51189149368366,173.719764410704,731.634617463987,2704.19849455506,26473.1937821248,1.01289739351642,5443,0,1,"n[3,3,18]",3,"3",18,"BBPL","8.2"
"905",2647.82493407253,14271.9143298029,1.70863971146876,58.2790725370747,306.516063608003,1343.38815712208,19757.0609430562,1.07073602832168,5767,0,1,"n[4,3,18]",4,"3",18,"BBSA","8.2"
"906",88338.0241719134,100028.241118904,7996.08814959457,30117.5709041445,57793.2955886598,110235.717208744,348311.035594371,1.00165313476386,6517,0,1,"n[5,3,18]",5,"3",18,"DUNL","8.2"
"907",5728.07662892173,18798.1125264819,9.44038079310443,255.445866958196,1095.82307404824,4269.92675250695,41604.6257473434,1.00296219455582,15000,0,1,"n[6,3,18]",6,"3",18,"LESA","8.2"
"908",49561.9708811687,79450.6535703517,1469.65228226005,10194.4862051475,24816.1161366517,57221.5863293758,248746.655158851,1.01146638636774,8050,0,1,"n[7,3,18]",7,"3",18,"PESA","8.2"
"909",1492.6673906314,6410.24361572433,0.626500558383024,29.5519602583184,167.424026003876,816.927446680239,11105.1919177694,1.02008372163817,15000,0,1,"n[8,3,18]",8,"3",18,"REKN","8.2"
"910",4734.11858009279,14122.2070552943,1.42841376751114,105.867530839313,702.125097191701,3520.80537322863,34146.4257214642,1.00510418681888,7134,0,1,"n[9,3,18]",9,"3",18,"REPH","8.2"
"911",62982.6137914406,123240.785479467,1489.53364444555,10761.4468639798,27696.3692187302,66597.5451075467,346779.744452997,1.02249559462842,8808,0,1,"n[10,3,18]",10,"3",18,"RNPH","8.2"
"912",4973.23366424353,39208.2306477759,1.33124561689606,62.7750610368819,387.578164287354,2127.76744851229,34196.7820560394,1.02097411099982,15000,0,1,"n[11,3,18]",11,"3",18,"RUTU","8.2"
"913",5115.64560413451,16411.7066175637,37.9724486967281,519.603052267104,1578.54288300559,4394.30782742418,31893.0533458676,1.0138343637133,7024,0,1,"n[12,3,18]",12,"3",18,"SAND","8.2"
"914",6408.24898524735,24457.3233263132,7.20216535411554,217.963956205592,1063.02065875508,4388.46293080868,45394.1029794743,1.0251055367424,15000,0,1,"n[13,3,18]",13,"3",18,"SEPL","8.2"
"915",69436.4022403631,60492.1242400368,10509.6308408414,30484.1441454712,51724.7884592365,87542.4310574445,235980.126745249,0.999963688273504,15000,0,1,"n[14,3,18]",14,"3",18,"SESA","8.2"
"916",3566.18510164023,16224.7856658752,5.99118502917664,161.876554679182,709.977826732103,2664.08231391546,24499.8360803509,1.15847406760116,9984,0,1,"n[15,3,18]",15,"3",18,"STSA","8.2"
"917",1730.65583851178,5393.55499662526,2.79587798497829,81.0861694768416,358.789180583671,1389.1631748872,11593.2408477157,1.00507688779374,15000,0,1,"n[16,3,18]",16,"3",18,"WISN","8.2"
"918",10250.3430714841,25921.4624104339,16.7049160573427,492.591929279195,2299.78049311456,8926.17349714483,71486.5959525376,1.00026713521211,15000,0,1,"n[17,3,18]",17,"3",18,"WRSA","8.2"
"919",27226.8758378447,17125.7463343357,7258.66889051086,15604.1056164299,23056.252655133,34133.725146913,70923.0172288469,1.00232363910517,1427,0,1,"n[1,1,19]",1,"1",19,"AMGP","8.4"
"920",9704.10737481163,13321.7966502289,694.791917568617,2852.82675534533,5705.82966718699,11371.8048426064,42186.1025215269,1.00133332045759,6582,0,1,"n[2,1,19]",2,"1",19,"BASA","8.4"
"921",17480.0119131027,16386.9426833413,3176.4228075427,8177.70245224463,13249.8232793844,21211.8489673323,57482.3971524161,1.00059883288486,5211,0,1,"n[3,1,19]",3,"1",19,"BBPL","8.4"
"922",49658.5627653681,58388.7727820447,7546.8340757191,19632.455758106,33249.5520890201,58726.3117161444,192671.405162758,1.00201029432307,5726,0,1,"n[4,1,19]",4,"1",19,"BBSA","8.4"
"923",6894.42148023823,6188.41049090845,929.832476136379,2980.62443854171,5203.10974077563,8728.25084813584,23062.6872274393,1.00096447473098,15000,0,1,"n[5,1,19]",5,"1",19,"DUNL","8.4"
"924",649.179741365029,1480.01573360391,2.46795565238578,54.5180861648239,197.792464114357,623.033601239246,4226.76526788902,1.01953926938315,2888,0,1,"n[6,1,19]",6,"1",19,"LESA","8.4"
"925",152585.263333007,92074.7754484855,47568.5120514015,91636.7665617176,130898.874216757,186983.946253104,384060.037615958,1.00100013667077,3240,0,1,"n[7,1,19]",7,"1",19,"PESA","8.4"
"926",218.016878415413,595.489955403717,0.217453900415997,8.85718216423499,41.4315504196234,171.960962945868,1663.13546609361,1.00093883296895,15000,0,1,"n[8,1,19]",8,"1",19,"REKN","8.4"
"927",131566.5689638,58986.1488556927,53767.8076896944,90462.684269713,119767.542227083,158626.992110634,276517.130644804,1.0005542464945,15000,0,1,"n[9,1,19]",9,"1",19,"REPH","8.4"
"928",568.039148270375,1313.38269999392,1.14648550674074,35.747557645911,157.253648049139,553.922674904762,3653.10938756124,1.0022899084224,12453,0,1,"n[10,1,19]",10,"1",19,"RNPH","8.4"
"929",12603.6236236694,18516.7376081185,1016.76367094699,3899.08430351819,7535.76361003791,14656.0299409421,54571.2583234406,1.01265529239364,4084,0,1,"n[11,1,19]",11,"1",19,"RUTU","8.4"
"930",3698.0755213431,7036.15900864146,186.775132274582,896.828017755126,1922.63581059285,4082.87565454149,17876.9752785973,1.00595480416788,4429,0,1,"n[12,1,19]",12,"1",19,"SAND","8.4"
"931",469.450586542203,1181.26847743662,0.978579644553138,29.3295665220436,125.067344157239,433.698951082182,3167.75885638581,1.00865546030156,8219,0,1,"n[13,1,19]",13,"1",19,"SEPL","8.4"
"932",126573.159500485,57484.5999599002,50172.9121019251,86558.3181386044,114809.013519235,153193.846084537,271429.561860999,1.00092105857435,2519,0,1,"n[14,1,19]",14,"1",19,"SESA","8.4"
"933",20775.9829317569,15350.9817443971,4576.78461279833,10919.2106809555,16741.9645548406,26009.6002533163,59426.009273764,1.00206941945304,3031,0,1,"n[15,1,19]",15,"1",19,"STSA","8.4"
"934",215.362417537908,433.120479483857,0.811612125999154,17.1767048166636,67.0590091687666,222.832415629848,1353.32995033382,1.00044337032848,15000,0,1,"n[16,1,19]",16,"1",19,"WISN","8.4"
"935",476238.574377994,237053.036164969,180768.015656791,313323.284653891,423686.346100937,576545.222009922,1080744.77542504,1.00017595617284,15000,0,1,"n[17,1,19]",17,"1",19,"WRSA","8.4"
"936",31878.7017735845,24896.2715915864,6467.07126485638,15955.1490602831,25087.8986338159,39806.5215826806,97400.4157701539,1.00198005995494,1426,0,1,"n[1,2,19]",1,"2",19,"AMGP","8.4"
"937",56492.8826717757,86873.9188818419,4939.1563684795,16890.9939886901,32454.1730495921,63556.8857024844,259452.006000413,1.00046641186843,15000,0,1,"n[2,2,19]",2,"2",19,"BASA","8.4"
"938",2151.75302814401,3648.68396668528,48.9496676659445,396.893314538566,1029.85247262125,2428.27306767212,11056.9121281778,1.0003872534551,15000,0,1,"n[3,2,19]",3,"2",19,"BBPL","8.4"
"939",43426.0107291943,64428.5904935875,4212.75388095385,13893.0659087288,26118.2823382451,49792.5336329304,186050.868749497,1.00887779345769,4994,0,1,"n[4,2,19]",4,"2",19,"BBSA","8.4"
"940",2921.90543188292,4435.03381864056,91.0826877493538,625.634068049284,1536.40204960511,3500.71045988846,13947.3347669269,1.00453608011298,10785,0,1,"n[5,2,19]",5,"2",19,"DUNL","8.4"
"941",735.760168301587,2179.08342895589,1.60407083427558,39.3070880482166,165.19821676032,605.269656397215,5001.39274805958,1.01021010080706,15000,0,1,"n[6,2,19]",6,"2",19,"LESA","8.4"
"942",18589.9090728341,18997.4484826155,2216.37068577766,7236.12937685809,13031.5257500922,23495.4040600697,67785.7981908721,1.00447042851517,6366,0,1,"n[7,2,19]",7,"2",19,"PESA","8.4"
"943",4029.71160331342,5927.67482510108,195.813111168223,1030.41094003834,2270.81266225954,4734.99148174043,18816.0928692999,1.00759132122052,15000,0,1,"n[8,2,19]",8,"2",19,"REKN","8.4"
"944",24714.9889215662,17757.2884536215,5262.39882104436,12837.9110759323,20117.5395444662,31342.772217633,70901.4021306807,1.00067140500219,9277,0,1,"n[9,2,19]",9,"2",19,"REPH","8.4"
"945",629.983780922616,2059.33906018759,0.636628908291057,22.7066714590977,117.244966717056,487.762350098933,4595.70782414407,1.04235421513434,15000,0,1,"n[10,2,19]",10,"2",19,"RNPH","8.4"
"946",42561.5650259152,104344.744760443,2637.81978138938,10825.5328269018,22379.4285147617,45351.154666593,191762.231227162,1.01574275224443,7299,0,1,"n[11,2,19]",11,"2",19,"RUTU","8.4"
"947",3049.37746295882,9394.63376574325,76.2654224585877,490.835704185139,1197.51714479202,2995.91148148829,16418.2332793273,1.07583450037866,2634,0,1,"n[12,2,19]",12,"2",19,"SAND","8.4"
